state_abbr,state_name,month,apps_18plus,apps_18_to_24,apps_18_to_19,apps_18plus_cumsum,apps_18_to_24_cumsum,apps_18_to_19_cumsum,age_18plus_pop,age_18_24_pop,age_18_19_pop,apps_18plus_share_of_population,apps_18_to_24_share_of_age_18_24_pop,apps_18_to_19_share_of_age_18_19_pop
NC,North Carolina,2022-05-01,21544,3986,85,604247.0,85975.0,640.0,39079230.0,2018740.0,596588.0,0.015462100967700745,0.042588446258557316,0.0010727671357787954
NC,North Carolina,2022-06-01,18503,2857,135,622750.0,88832.0,775.0,39079230.0,2018740.0,596588.0,0.015935574984461055,0.04400368546717259,0.0012990539534821351
NC,North Carolina,2022-07-01,18336,3012,131,641086.0,91844.0,906.0,39079230.0,2018740.0,596588.0,0.016404775631454354,0.04549570524188355,0.0015186359765868573
NC,North Carolina,2022-08-01,18484,2952,118,659570.0,94796.0,1024.0,39079230.0,2018740.0,596588.0,0.016877763456444768,0.046958003507138114,0.0017164274172460727
NC,North Carolina,2022-09-01,16571,2665,80,676141.0,97461.0,1104.0,39079230.0,2018740.0,596588.0,0.017301799446918478,0.04827813388549293,0.001850523309218422
NC,North Carolina,2022-10-01,16498,2766,101,692642.0,100227.0,1205.0,39079230.0,2018740.0,596588.0,0.01772404420455572,0.04964829547143267,0.002019819372833513
NC,North Carolina,2022-11-01,16255,2863,84,708893.0,103090.0,1289.0,39079230.0,2018740.0,596588.0,0.01813989170206271,0.05106650683099359,0.0021606200594044803
NC,North Carolina,2022-12-01,16527,3239,98,725420.0,106329.0,1387.0,39079230.0,2018740.0,596588.0,0.018562801774753494,0.05267097298314791,0.0023248875270706084
NC,North Carolina,2023-01-01,19413,3361,133,744833.0,109690.0,1520.0,39079230.0,2018740.0,596588.0,0.019059561818387926,0.054335872871196886,0.002547821947474639
NC,North Carolina,2023-02-01,13945,2556,84,758778.0,112246.0,1604.0,39079230.0,2018740.0,596588.0,0.01941640098845346,0.05560200917403925,0.002688622634045606
NC,North Carolina,2023-03-01,18504,3428,112,777282.0,115674.0,1716.0,39079230.0,2018740.0,596588.0,0.019889900594254287,0.05730009808098121,0.0028763568828068953
NC,North Carolina,2023-04-01,16768,2740,108,794050.0,118414.0,1824.0,39079230.0,2018740.0,596588.0,0.020318977625710638,0.058657380346156515,0.003057386336969567
NC,North Carolina,2023-05-01,19537,2714,152,813591.0,121128.0,1976.0,39079230.0,2018740.0,596588.0,0.02081901306653176,0.060001783290567386,0.003312168531717031
NC,North Carolina,2023-06-01,19077,2137,173,832663.0,123264.0,2149.0,39079230.0,2018740.0,596588.0,0.021307047247348526,0.061059869027215,0.0036021508981072363
NC,North Carolina,2023-07-01,19356,2250,184,852019.0,125514.0,2333.0,39079230.0,2018740.0,596588.0,0.021802348715673263,0.062174425631829754,0.00391057144964364
NC,North Carolina,2023-08-01,18096,2272,142,870115.0,127786.0,2475.0,39079230.0,2018740.0,596588.0,0.022265407992941518,0.0632998801232452,0.00414859165789456
NC,North Carolina,2023-09-01,17395,2659,169,887510.0,130445.0,2644.0,39079230.0,2018740.0,596588.0,0.022710529352804546,0.06461703835065437,0.004431869229686148
NC,North Carolina,2023-10-01,16467,2416,270,903977.0,132861.0,2914.0,39079230.0,2018740.0,596588.0,0.02313190408306407,0.06581382446476515,0.004884442865092828
NC,North Carolina,2023-11-01,15304,2597,376,919281.0,135458.0,3290.0,39079230.0,2018740.0,596588.0,0.02352351875919766,0.06710027046573605,0.0055146935573628705
NC,North Carolina,2023-12-01,15111,2986,439,934397.0,138445.0,3729.0,39079230.0,2018740.0,596588.0,0.023910322695713297,0.06857990627817351,0.006250544764561138
NC,North Carolina,2024-01-01,18442,3191,612,952833.0,141635.0,4341.0,39079230.0,2018740.0,596588.0,0.0243820822467587,0.07016009986427177,0.007276378338149611
NC,North Carolina,2024-02-01,18704,2841,657,971537.0,144476.0,4998.0,39079230.0,2018740.0,596588.0,0.024860699660663732,0.07156741333703201,0.00837764085097253
NC,North Carolina,2024-03-01,18266,3138,728,989803.0,147614.0,5726.0,39079230.0,2018740.0,596588.0,0.025328109074820564,0.0731218482816014,0.00959791346792091
NC,North Carolina,2024-04-01,18808,2974,770,1008617.0,150589.0,6496.0,39079230.0,2018740.0,596588.0,0.02580954128318291,0.07459553979214757,0.010888586428154774
NC,North Carolina,2024-05-01,23110,3728,815,1031720.0,154316.0,7311.0,39079230.0,2018740.0,596588.0,0.02640072488633988,0.07644174088788055,0.012254688327623083
NC,North Carolina,2024-06-01,21203,3213,935,1052930.0,157530.0,8246.0,39079230.0,2018740.0,596588.0,0.026943468435790572,0.07803382307776138,0.013821934065049918
NC,North Carolina,2024-07-01,23784,3327,973,1076706.0,160856.0,9219.0,39079230.0,2018740.0,596588.0,0.027551873463218184,0.07968138541862746,0.015452875351163617
NC,North Carolina,2024-08-01,22107,2610,723,1098813.0,163466.0,9942.0,39079230.0,2018740.0,596588.0,0.028117570382016226,0.08097427107998058,0.016664766974863725
NC,North Carolina,2024-09-01,19015,2701,853,1117836.0,166168.0,10795.0,39079230.0,2018740.0,596588.0,0.028604350699847465,0.08231272972250017,0.0180945644230189
NC,North Carolina,2024-10-01,18900,2801,922,1136736.0,168969.0,11717.0,39079230.0,2018740.0,596588.0,0.029087983565694617,0.08370022885562281,0.01964001957800023
NC,North Carolina,2024-11-01,17088,2932,1024,1153812.0,171900.0,12741.0,39079230.0,2018740.0,596588.0,0.029524942021631438,0.08515212459256764,0.0213564469952463
NC,North Carolina,2024-12-01,18521,3515,1301,1172333.0,175415.0,14042.0,39079230.0,2018740.0,596588.0,0.02999887664112113,0.08689330968822137,0.023537181438446634
NC,North Carolina,2025-01-01,22575,3420,1250,1194920.0,178836.0,15292.0,39079230.0,2018740.0,596588.0,0.030576856299369255,0.08858793108572674,0.025632429750514593
NC,North Carolina,2025-02-01,17537,2974,1167,1212457.0,181810.0,16459.0,39079230.0,2018740.0,596588.0,0.031025611302986266,0.09006112723778198,0.02758855357466124
NC,North Carolina,2025-03-01,19797,3570,1373,1232232.0,185379.0,17832.0,39079230.0,2018740.0,596588.0,0.03153163457928931,0.09182906169194646,0.029889974320636687
NC,North Carolina,2025-04-01,19365,3570,1352,1251619.0,188950.0,19184.0,39079230.0,2018740.0,596588.0,0.03202772930787019,0.09359798686309281,0.03215619489496939
NC,North Carolina,2025-05-01,20406,4654,1904,1272025.0,193604.0,21088.0,39079230.0,2018740.0,596588.0,0.03254989926874199,0.09590338527992709,0.035347677123911306
NC,North Carolina,2025-06-01,19127,4404,1900,1291122.0,198007.0,22988.0,39079230.0,2018740.0,596588.0,0.03303857317557178,0.09808444871553543,0.03853245455825461
NC,North Carolina,2025-07-01,19057,3804,1579,1310209.0,201812.0,24567.0,39079230.0,2018740.0,596588.0,0.03352699119199636,0.09996928777356173,0.04117917222605885
NC,North Carolina,2025-08-01,16281,3040,1218,1326490.0,204852.0,25785.0,39079230.0,2018740.0,596588.0,0.033943606360718984,0.101475177586019,0.043220782181337875
ND,North Dakota,2019-01-01,69,2,0,69.0,2.0,0.0,2787330.0,175312.0,51568.0,2.4754872942923873e-05,1.1408232180341334e-05,0.0
ND,North Dakota,2019-02-01,173,5,0,242.0,7.0,0.0,2787330.0,175312.0,51568.0,8.682143843750112e-05,3.992881263119467e-05,0.0
ND,North Dakota,2019-03-01,175,5,0,417.0,12.0,0.0,2787330.0,175312.0,51568.0,0.00014960553648114862,6.844939308204801e-05,0.0
ND,North Dakota,2019-04-01,195,9,0,612.0,21.0,0.0,2787330.0,175312.0,51568.0,0.0002195649600154987,0.000119786437893584,0.0
ND,North Dakota,2019-05-01,245,6,0,857.0,27.0,0.0,2787330.0,175312.0,51568.0,0.0003074626972766052,0.00015401113443460802,0.0
ND,North Dakota,2019-06-01,270,20,0,1127.0,47.0,0.0,2787330.0,175312.0,51568.0,0.0004043295914010899,0.00026809345623802133,0.0
ND,North Dakota,2019-07-01,356,17,1,1483.0,64.0,1.0,2787330.0,175312.0,51568.0,0.0005320503851355957,0.0003650634297709227,1.9391870927707104e-05
ND,North Dakota,2019-08-01,317,15,0,1799.0,79.0,1.0,2787330.0,175312.0,51568.0,0.0006454205278886964,0.0004506251711234827,1.9391870927707104e-05
ND,North Dakota,2019-09-01,309,23,0,2097.0,101.0,1.0,2787330.0,175312.0,51568.0,0.0007523328777001647,0.0005761157251072374,1.9391870927707104e-05
ND,North Dakota,2019-10-01,355,29,0,2452.0,130.0,1.0,2787330.0,175312.0,51568.0,0.0008796949051601353,0.0007415350917221867,1.9391870927707104e-05
ND,North Dakota,2019-11-01,376,32,1,2828.0,162.0,2.0,2787330.0,175312.0,51568.0,0.0010145910243853436,0.000924066806607648,3.878374185541421e-05
ND,North Dakota,2019-12-01,321,25,0,3122.0,185.0,2.0,2787330.0,175312.0,51568.0,0.0011200683090986715,0.0010552614766815734,3.878374185541421e-05
ND,North Dakota,2020-01-01,469,57,0,3618.0,244.0,2.0,2787330.0,175312.0,51568.0,0.0012980163812680954,0.0013918043260016427,3.878374185541421e-05
ND,North Dakota,2020-02-01,422,45,0,4051.0,290.0,2.0,2787330.0,175312.0,51568.0,0.001453362178141806,0.0016541936661494934,3.878374185541421e-05
ND,North Dakota,2020-03-01,908,69,0,4959.0,359.0,2.0,2787330.0,175312.0,51568.0,0.0017791219554197028,0.0020477776763712695,3.878374185541421e-05
ND,North Dakota,2020-04-01,1066,146,0,5983.0,502.0,2.0,2787330.0,175312.0,51568.0,0.0021464986205436743,0.002863466277265675,3.878374185541421e-05
ND,North Dakota,2020-05-01,995,142,0,6959.0,643.0,2.0,2787330.0,175312.0,51568.0,0.00249665450448996,0.003667746645979739,3.878374185541421e-05
ND,North Dakota,2020-06-01,906,157,0,7865.0,800.0,2.0,2787330.0,175312.0,51568.0,0.0028216967492187862,0.004563292872136534,3.878374185541421e-05
ND,North Dakota,2020-07-01,919,164,0,8784.0,964.0,2.0,2787330.0,175312.0,51568.0,0.0031514029555165697,0.005498767910924523,3.878374185541421e-05
ND,North Dakota,2020-08-01,1134,198,0,9979.0,1166.0,2.0,2787330.0,175312.0,51568.0,0.0035801286535860483,0.0066509993611389975,3.878374185541421e-05
ND,North Dakota,2020-09-01,1106,210,2,11085.0,1376.0,4.0,2787330.0,175312.0,51568.0,0.0039769241532219,0.007848863740074838,7.756748371082842e-05
ND,North Dakota,2020-10-01,1227,213,0,12312.0,1589.0,4.0,2787330.0,175312.0,51568.0,0.004417130372076503,0.00906384046728119,7.756748371082842e-05
ND,North Dakota,2020-11-01,1331,192,1,13644.0,1781.0,5.0,2787330.0,175312.0,51568.0,0.0048950070497572945,0.010159030756593959,9.695935463853553e-05
ND,North Dakota,2020-12-01,1222,165,1,14864.0,1946.0,6.0,2787330.0,175312.0,51568.0,0.005332701904690151,0.011100209911472118,0.00011635122556624263
ND,North Dakota,2021-01-01,1333,282,3,16197.0,2228.0,9.0,2787330.0,175312.0,51568.0,0.005810937348645478,0.012708770648900247,0.00017452683834936396
ND,North Dakota,2021-02-01,1182,237,0,17379.0,2465.0,9.0,2787330.0,175312.0,51568.0,0.006234999085146,0.014060646162270695,0.00017452683834936396
ND,North Dakota,2021-03-01,1131,272,2,18510.0,2737.0,11.0,2787330.0,175312.0,51568.0,0.0066407637416452305,0.015612165738797116,0.00021331058020477816
ND,North Dakota,2021-04-01,1153,232,5,19663.0,2969.0,16.0,2787330.0,175312.0,51568.0,0.0070544212561842335,0.01693552067171671,0.00031026993484331366
ND,North Dakota,2021-05-01,1247,231,3,20912.0,3200.0,19.0,2787330.0,175312.0,51568.0,0.007502520333078609,0.018253171488546136,0.000368445547626435
ND,North Dakota,2021-06-01,1191,223,5,22100.0,3423.0,24.0,2787330.0,175312.0,51568.0,0.007928734667226342,0.019525189376654192,0.0004654049022649705
ND,North Dakota,2021-07-01,1229,207,7,23332.0,3630.0,31.0,2787330.0,175312.0,51568.0,0.00837073471745362,0.02070594140731952,0.0006011479987589203
ND,North Dakota,2021-08-01,1124,232,1,24456.0,3862.0,32.0,2787330.0,175312.0,51568.0,0.008773988010031104,0.022029296340239115,0.0006205398696866273
ND,North Dakota,2021-09-01,999,190,3,25455.0,4052.0,35.0,2787330.0,175312.0,51568.0,0.0091323955182917,0.023113078397371544,0.0006787154824697487
ND,North Dakota,2021-10-01,1202,173,3,26657.0,4225.0,38.0,2787330.0,175312.0,51568.0,0.009563632580282923,0.024099890480971067,0.00073689109525287
ND,North Dakota,2021-11-01,1185,247,4,27842.0,4472.0,42.0,2787330.0,175312.0,51568.0,0.00998877061560705,0.025508807155243222,0.0008144585789636984
ND,North Dakota,2021-12-01,1079,206,2,28921.0,4678.0,44.0,2787330.0,175312.0,51568.0,0.010375879425830454,0.02668385506981838,0.0008532423208191126
ND,North Dakota,2022-01-01,1517,387,6,30438.0,5065.0,50.0,2787330.0,175312.0,51568.0,0.010920127864300244,0.028891347996714428,0.0009695935463853553
ND,North Dakota,2022-02-01,1198,298,15,31636.0,5363.0,65.0,2787330.0,175312.0,51568.0,0.011349929861193328,0.030591174591585286,0.0012604716103009619
ND,North Dakota,2022-03-01,1083,260,5,32719.0,5623.0,70.0,2787330.0,175312.0,51568.0,0.011738473736514873,0.03207424477502966,0.0013574309649394974
ND,North Dakota,2022-04-01,974,177,5,33693.0,5800.0,75.0,2787330.0,175312.0,51568.0,0.012087912087912088,0.03308387332298987,0.001454390319578033
ND,North Dakota,2022-05-01,1092,192,11,34785.0,5992.0,86.0,2787330.0,175312.0,51568.0,0.012479684859704448,0.034179063612302635,0.001667700899782811
ND,North Dakota,2022-06-01,1300,196,11,36085.0,6188.0,97.0,2787330.0,175312.0,51568.0,0.012946081016600115,0.03529707036597609,0.001881011479987589
ND,North Dakota,2022-07-01,1115,203,16,37200.0,6391.0,113.0,2787330.0,175312.0,51568.0,0.013346105412706784,0.03645500593228073,0.002191281414830903
ND,North Dakota,2022-08-01,1203,259,8,38403.0,6650.0,121.0,2787330.0,175312.0,51568.0,0.013777701240972544,0.03793237199963494,0.00234641638225256
ND,North Dakota,2022-09-01,1072,303,6,39475.0,6953.0,127.0,2787330.0,175312.0,51568.0,0.014162298687274201,0.03966071917495665,0.0024627676078188025
ND,North Dakota,2022-10-01,1060,250,15,40535.0,7203.0,142.0,2787330.0,175312.0,51568.0,0.014542590938281438,0.041086748197499315,0.002753645671734409
ND,North Dakota,2022-11-01,911,210,7,41446.0,7413.0,149.0,2787330.0,175312.0,51568.0,0.01486942701438294,0.042284612576435156,0.0028893887682283586
ND,North Dakota,2022-12-01,799,190,5,42245.0,7603.0,154.0,2787330.0,175312.0,51568.0,0.015156081267736508,0.043368394633567585,0.0029863481228668944
ND,North Dakota,2023-01-01,1080,265,2,43325.0,7868.0,156.0,2787330.0,175312.0,51568.0,0.015543548844234447,0.04487998539746281,0.0030251318647223084
ND,North Dakota,2023-02-01,798,214,6,44123.0,8082.0,162.0,2787330.0,175312.0,51568.0,0.01582984433131348,0.046100666240759335,0.003141483090288551
ND,North Dakota,2023-03-01,1197,274,13,45320.0,8356.0,175.0,2787330.0,175312.0,51568.0,0.01625928756193203,0.047663594049466095,0.0033935774123487433
ND,North Dakota,2023-04-01,1125,246,14,46445.0,8602.0,189.0,2787330.0,175312.0,51568.0,0.016662899620784048,0.04906680660764808,0.003665063605336643
ND,North Dakota,2023-05-01,1121,192,13,47566.0,8794.0,202.0,2787330.0,175312.0,51568.0,0.017065076614537926,0.050161996896960846,0.003917157927396836
ND,North Dakota,2023-06-01,1107,178,10,48673.0,8972.0,212.0,2787330.0,175312.0,51568.0,0.017462230880448314,0.051177329561011224,0.004111076636673906
ND,North Dakota,2023-07-01,1166,175,19,49839.0,9147.0,231.0,2787330.0,175312.0,51568.0,0.017880552356556275,0.05217554987679109,0.004479522184300341
ND,North Dakota,2023-08-01,1165,252,9,51004.0,9399.0,240.0,2787330.0,175312.0,51568.0,0.0182985150663897,0.0536129871315141,0.004654049022649705
ND,North Dakota,2023-09-01,1248,274,11,52252.0,9673.0,251.0,2787330.0,175312.0,51568.0,0.018746255377009538,0.055175914940220866,0.004867359602854483
ND,North Dakota,2023-10-01,1095,257,30,53347.0,9930.0,281.0,2787330.0,175312.0,51568.0,0.019139104447625507,0.056641872775394723,0.005449115730685697
ND,North Dakota,2023-11-01,1193,258,33,54540.0,10188.0,314.0,2787330.0,175312.0,51568.0,0.019567112613145914,0.058113534726658755,0.006089047471300031
ND,North Dakota,2023-12-01,1068,200,25,55608.0,10388.0,339.0,2787330.0,175312.0,51568.0,0.01995027499434943,0.05925435794469289,0.006573844244492709
ND,North Dakota,2024-01-01,1296,262,45,56904.0,10650.0,384.0,2787330.0,175312.0,51568.0,0.020415236086146957,0.0607488363603176,0.007446478436239528
ND,North Dakota,2024-02-01,1132,265,47,58036.0,10915.0,431.0,2787330.0,175312.0,51568.0,0.020821359508920723,0.062260427124212835,0.008357896369841763
ND,North Dakota,2024-03-01,1242,285,72,59278.0,11200.0,503.0,2787330.0,175312.0,51568.0,0.021266947221893352,0.06388610020991148,0.009754111076636674
ND,North Dakota,2024-04-01,1163,259,65,60441.0,11459.0,568.0,2787330.0,175312.0,51568.0,0.021684192399177706,0.06536346627726568,0.011014582686937635
ND,North Dakota,2024-05-01,1438,297,66,61879.0,11756.0,634.0,2787330.0,175312.0,51568.0,0.022200098301959223,0.06705758875604637,0.012294446168166304
ND,North Dakota,2024-06-01,1481,302,103,63360.0,12058.0,737.0,2787330.0,175312.0,51568.0,0.022731431154545748,0.0687802318152779,0.014291808873720136
ND,North Dakota,2024-07-01,2035,224,66,65395.0,12282.0,803.0,2787330.0,175312.0,51568.0,0.023461520523224734,0.07005795381947613,0.015571672354948805
ND,North Dakota,2024-08-01,1514,233,80,66909.0,12515.0,883.0,2787330.0,175312.0,51568.0,0.02400469266287092,0.0713870128684859,0.017123022029165373
ND,North Dakota,2024-09-01,1476,255,84,68385.0,12770.0,967.0,2787330.0,175312.0,51568.0,0.024534231684084768,0.07284156247147942,0.01875193918709277
ND,North Dakota,2024-10-01,1449,313,136,69834.0,13083.0,1103.0,2787330.0,175312.0,51568.0,0.02505408401588617,0.07462695080770283,0.021389233633260937
ND,North Dakota,2024-11-01,1173,289,119,71007.0,13372.0,1222.0,2787330.0,175312.0,51568.0,0.025474916855915877,0.07627544035776217,0.023696866273658083
ND,North Dakota,2024-12-01,1381,257,108,72388.0,13629.0,1330.0,2787330.0,175312.0,51568.0,0.025970373081048888,0.07774139819293602,0.02579118833385045
ND,North Dakota,2025-01-01,1607,298,122,73995.0,13927.0,1452.0,2787330.0,175312.0,51568.0,0.02654691048422684,0.07944122478780688,0.028156996587030716
ND,North Dakota,2025-02-01,1214,213,78,75209.0,14140.0,1530.0,2787330.0,175312.0,51568.0,0.026982452741512487,0.08065620151501324,0.02966956251939187
ND,North Dakota,2025-03-01,1247,252,121,76456.0,14392.0,1651.0,2787330.0,175312.0,51568.0,0.027429834285857792,0.08209363876973624,0.03201597890164443
ND,North Dakota,2025-04-01,1136,257,113,77592.0,14649.0,1764.0,2787330.0,175312.0,51568.0,0.027837392773729697,0.08355959660491011,0.034207260316475335
ND,North Dakota,2025-05-01,1225,309,130,78817.0,14958.0,1894.0,2787330.0,175312.0,51568.0,0.028276881460035232,0.08532216847677283,0.03672820353707726
ND,North Dakota,2025-06-01,1232,317,154,80049.0,15275.0,2048.0,2787330.0,175312.0,51568.0,0.02871888151026251,0.08713037327735694,0.03971455165994415
ND,North Dakota,2025-07-01,1248,311,161,81297.0,15586.0,2209.0,2787330.0,175312.0,51568.0,0.02916662182088235,0.08890435338140001,0.042836642879305
ND,North Dakota,2025-08-01,1057,266,131,82354.0,15852.0,2340.0,2787330.0,175312.0,51568.0,0.02954583777306598,0.09042164826138542,0.04537697797083463
NE,Nebraska,2019-01-01,601,11,0,601.0,11.0,0.0,7028072.0,398554.0,112240.0,8.551420645662139e-05,2.7599773180045864e-05,0.0
NE,Nebraska,2019-02-01,709,30,0,1310.0,41.0,0.0,7028072.0,398554.0,112240.0,0.0001863953584994576,0.00010287188185289823,0.0
NE,Nebraska,2019-03-01,959,39,0,2269.0,80.0,0.0,7028072.0,398554.0,112240.0,0.00032284814384371703,0.0002007256231276063,0.0
NE,Nebraska,2019-04-01,886,47,0,3154.0,127.0,0.0,7028072.0,398554.0,112240.0,0.00044877172573075516,0.000318651926715075,0.0
NE,Nebraska,2019-05-01,1076,48,0,4230.0,175.0,0.0,7028072.0,398554.0,112240.0,0.0006018720354600807,0.00043908730059163877,0.0
NE,Nebraska,2019-06-01,1009,59,0,5238.0,233.0,0.0,7028072.0,398554.0,112240.0,0.000745296860931419,0.0005846133773591534,0.0
NE,Nebraska,2019-07-01,1255,65,1,6494.0,298.0,1.0,7028072.0,398554.0,112240.0,0.0009240087466377692,0.0007477029461503335,8.909479686386316e-06
NE,Nebraska,2019-08-01,1031,74,1,7466.0,369.0,2.0,7028072.0,398554.0,112240.0,0.0010623112569137026,0.000925846936676084,1.781895937277263e-05
NE,Nebraska,2019-09-01,988,73,0,8437.0,440.0,2.0,7028072.0,398554.0,112240.0,0.0012004714806564303,0.0011039909272018346,1.781895937277263e-05
NE,Nebraska,2019-10-01,993,81,0,9430.0,522.0,2.0,7028072.0,398554.0,112240.0,0.0013417620081296834,0.0013097346909076311,1.781895937277263e-05
NE,Nebraska,2019-11-01,1019,101,0,10479.0,625.0,2.0,7028072.0,398554.0,112240.0,0.0014910205814624552,0.0015681689306844243,1.781895937277263e-05
NE,Nebraska,2019-12-01,947,87,0,11426.0,712.0,2.0,7028072.0,398554.0,112240.0,0.0016257659284082463,0.001786458045835696,1.781895937277263e-05
NE,Nebraska,2020-01-01,1271,136,0,12697.0,848.0,2.0,7028072.0,398554.0,112240.0,0.0018066121121126817,0.002127691605152627,1.781895937277263e-05
NE,Nebraska,2020-02-01,1067,112,0,13806.0,962.0,2.0,7028072.0,398554.0,112240.0,0.001964407877437795,0.0024137256181094658,1.781895937277263e-05
NE,Nebraska,2020-03-01,2269,211,1,16075.0,1173.0,3.0,7028072.0,398554.0,112240.0,0.0022872560212815122,0.0029431394491085273,2.6728439059158946e-05
NE,Nebraska,2020-04-01,3072,517,2,18994.0,1676.0,5.0,7028072.0,398554.0,112240.0,0.0027025904117089295,0.004205201804523352,4.454739843193158e-05
NE,Nebraska,2020-05-01,3498,745,1,22521.0,2426.0,6.0,7028072.0,398554.0,112240.0,0.0032044350143254083,0.006087004521344661,5.345687811831789e-05
NE,Nebraska,2020-06-01,2516,481,1,25163.0,2916.0,7.0,7028072.0,398554.0,112240.0,0.0035803560350548486,0.00731644896300125,6.23663578047042e-05
NE,Nebraska,2020-07-01,2666,494,0,27740.0,3400.0,7.0,7028072.0,398554.0,112240.0,0.003947028431125919,0.008530838982923268,6.23663578047042e-05
NE,Nebraska,2020-08-01,2746,514,1,30575.0,3924.0,8.0,7028072.0,398554.0,112240.0,0.004350410752764058,0.00984559181440909,7.127583749109053e-05
NE,Nebraska,2020-09-01,2811,470,1,33382.0,4392.0,9.0,7028072.0,398554.0,112240.0,0.004749809051472438,0.011019836709705586,8.018531717747683e-05
NE,Nebraska,2020-10-01,2638,467,0,36020.0,4859.0,9.0,7028072.0,398554.0,112240.0,0.005125160926069056,0.012191572534712987,8.018531717747683e-05
NE,Nebraska,2020-11-01,3130,524,2,39156.0,5386.0,11.0,7028072.0,398554.0,112240.0,0.005571371494202108,0.013513852577066094,9.800427655024946e-05
NE,Nebraska,2020-12-01,3011,568,1,42167.0,5954.0,12.0,7028072.0,398554.0,112240.0,0.005999796245684449,0.014939004501272099,0.00010691375623663578
NE,Nebraska,2021-01-01,3079,767,2,45245.0,6721.0,14.0,7028072.0,398554.0,112240.0,0.006437754194891572,0.016863461413008023,0.0001247327156094084
NE,Nebraska,2021-02-01,2839,622,2,48084.0,7343.0,16.0,7028072.0,398554.0,112240.0,0.006841705662662534,0.01842410313282516,0.00014255167498218105
NE,Nebraska,2021-03-01,2832,703,2,50918.0,8046.0,18.0,7028072.0,398554.0,112240.0,0.007244945697767467,0.020187979546059002,0.00016037063435495367
NE,Nebraska,2021-04-01,2534,507,2,53448.0,8553.0,20.0,7028072.0,398554.0,112240.0,0.00760493062677787,0.021460078182630207,0.0001781895937277263
NE,Nebraska,2021-05-01,3256,643,7,56704.0,9196.0,27.0,7028072.0,398554.0,112240.0,0.008068215578895607,0.023073410378518344,0.0002405559515324305
NE,Nebraska,2021-06-01,3224,633,12,59932.0,9829.0,39.0,7028072.0,398554.0,112240.0,0.008527516508083583,0.02466165187151553,0.00034746970776906627
NE,Nebraska,2021-07-01,3144,583,5,63076.0,10412.0,44.0,7028072.0,398554.0,112240.0,0.008974865368482281,0.02612443985005796,0.00039201710620099785
NE,Nebraska,2021-08-01,2956,558,6,66032.0,10970.0,50.0,7028072.0,398554.0,112240.0,0.009395464360638308,0.027524501071373015,0.0004454739843193158
NE,Nebraska,2021-09-01,2788,540,7,68820.0,11510.0,57.0,7028072.0,398554.0,112240.0,0.009792159215215781,0.028879399027484355,0.0005078403421240199
NE,Nebraska,2021-10-01,2652,491,11,71472.0,12001.0,68.0,7028072.0,398554.0,112240.0,0.010169503101277278,0.03011135253943004,0.0006058446186742694
NE,Nebraska,2021-11-01,2564,487,6,74036.0,12488.0,74.0,7028072.0,398554.0,112240.0,0.010534325772416675,0.031333269770219344,0.0006593014967925873
NE,Nebraska,2021-12-01,2923,668,9,76959.0,13156.0,83.0,7028072.0,398554.0,112240.0,0.010950229308976914,0.033009328723334855,0.0007394868139700641
NE,Nebraska,2022-01-01,3685,857,17,80644.0,14013.0,100.0,7028072.0,398554.0,112240.0,0.011474555183839892,0.03515960196108934,0.0008909479686386316
NE,Nebraska,2022-02-01,2679,600,9,83323.0,14613.0,109.0,7028072.0,398554.0,112240.0,0.011855740806297943,0.03666504413454638,0.0009711332858161083
NE,Nebraska,2022-03-01,2758,634,13,86081.0,15247.0,122.0,7028072.0,398554.0,112240.0,0.012248167064879245,0.03825579469783266,0.0010869565217391304
NE,Nebraska,2022-04-01,2371,499,17,88452.0,15746.0,139.0,7028072.0,398554.0,112240.0,0.012585528435109941,0.03950782077209111,0.0012384176764076978
NE,Nebraska,2022-05-01,2878,694,17,91330.0,16440.0,156.0,7028072.0,398554.0,112240.0,0.012995029077675926,0.04124911555272309,0.001389878831076265
NE,Nebraska,2022-06-01,2532,477,30,93862.0,16917.0,186.0,7028072.0,398554.0,112240.0,0.01335529857975274,0.04244594208062145,0.0016571632216678546
NE,Nebraska,2022-07-01,2754,588,44,96616.0,17505.0,230.0,7028072.0,398554.0,112240.0,0.013747155692201219,0.043921275410609355,0.0020491803278688526
NE,Nebraska,2022-08-01,2847,579,22,99463.0,18084.0,252.0,7028072.0,398554.0,112240.0,0.014152245452237826,0.0453740271079954,0.0022451888809693512
NE,Nebraska,2022-09-01,2509,470,20,101972.0,18554.0,272.0,7028072.0,398554.0,112240.0,0.01450924236405091,0.046553290143870094,0.0024233784746970776
NE,Nebraska,2022-10-01,2446,500,16,104418.0,19054.0,288.0,7028072.0,398554.0,112240.0,0.014857275224272033,0.04780782528841763,0.0025659301496792587
NE,Nebraska,2022-11-01,2205,489,23,106623.0,19543.0,311.0,7028072.0,398554.0,112240.0,0.015171017029990587,0.049034760659785126,0.002770848182466144
NE,Nebraska,2022-12-01,2441,557,14,109064.0,20100.0,325.0,7028072.0,398554.0,112240.0,0.015518338457545683,0.050432312810811085,0.0028955808980755523
NE,Nebraska,2023-01-01,3079,641,31,112143.0,20741.0,356.0,7028072.0,398554.0,112240.0,0.015956438693286012,0.05204062686612103,0.003171774768353528
NE,Nebraska,2023-02-01,2648,584,31,114116.0,21263.0,386.0,7028072.0,398554.0,112240.0,0.016237170023300843,0.05335036155702866,0.0034390591589451174
