ZIP,CBSA,STATE_NAME
72432,27860,AR
72433,99999,AR
72434,99999,AR
72435,99999,AR
72436,99999,AR
72436,37500,AR
72437,27860,AR
72438,14180,AR
72438,27860,AR
72440,99999,AR
72441,99999,AR
72442,27860,AR
72442,14180,AR
72443,37500,AR
72444,99999,AR
72445,99999,AR
72447,27860,AR
72449,99999,AR
72450,37500,AR
72450,27860,AR
72451,37500,AR
72453,99999,AR
72453,37500,AR
72454,99999,AR
72455,99999,AR
72456,99999,AR
72457,99999,AR
72458,99999,AR
72459,99999,AR
72460,99999,AR
72461,37500,AR
72461,99999,AR
72462,99999,AR
72464,99999,AR
72465,99999,AR
72466,99999,AR
72467,27860,AR
72469,99999,AR
72470,99999,AR
72471,99999,AR
72472,27860,AR
72473,99999,AR
72474,37500,AR
72475,27860,AR
72476,27860,AR
72476,99999,AR
72478,99999,AR
72479,99999,AR
72479,27860,AR
72482,99999,AR
72501,99999,AR
72501,12900,AR
72503,12900,AR
72512,99999,AR
72513,99999,AR
72515,99999,AR
72517,99999,AR
72519,34260,AR
72519,99999,AR
72520,99999,AR
72521,12900,AR
72521,99999,AR
72522,12900,AR
72523,99999,AR
72523,12900,AR
72524,12900,AR
72526,12900,AR
72527,12900,AR
72528,99999,AR
72529,99999,AR
72530,99999,AR
72531,34260,AR
72531,99999,AR
72532,99999,AR
72533,99999,AR
72534,99999,AR
72534,12900,AR
72536,99999,AR
72537,34260,AR
72538,99999,AR
72538,34260,AR
72539,99999,AR
72540,99999,AR
72542,99999,AR
72543,99999,AR
72544,34260,AR
72544,99999,AR
72545,99999,AR
72546,99999,AR
72550,12900,AR
72550,99999,AR
72553,12900,AR
72554,99999,AR
72555,99999,AR
72556,99999,AR
72560,99999,AR
72561,99999,AR
72562,12900,AR
72564,12900,AR
72565,99999,AR
72566,99999,AR
72567,99999,AR
72568,12900,AR
72568,42620,AR
72569,99999,AR
72571,12900,AR
72572,99999,AR
72572,12900,AR
72573,99999,AR
72575,12900,AR
72576,99999,AR
72577,99999,AR
72578,99999,AR
72579,12900,AR
72579,99999,AR
72581,99999,AR
72583,99999,AR
72584,99999,AR
72585,99999,AR
72587,99999,AR
72601,25460,AR
72601,99999,AR
72602,25460,AR
72611,25460,AR
72611,99999,AR
72613,99999,AR
72615,25460,AR
72616,99999,AR
72617,99999,AR
72617,34260,AR
72619,99999,AR
72623,34260,AR
72624,25460,AR
72624,99999,AR
72626,34260,AR
72628,25460,AR
72629,99999,AR
72631,99999,AR
72632,22220,AR
72632,99999,AR
72633,25460,AR
72633,99999,AR
72634,99999,AR
72635,34260,AR
72636,99999,AR
72638,99999,AR
72638,25460,AR
72639,99999,AR
72640,25460,AR
72641,25460,AR
72642,34260,AR
72643,25460,MO
72644,25460,AR
72644,99999,AR
72645,99999,AR
72648,25460,AR
72650,99999,AR
72651,34260,AR
72653,99999,AR
72653,34260,AR
72654,34260,AR
72655,25460,AR
72657,99999,AR
72658,34260,AR
72659,34260,AR
72660,99999,AR
72661,99999,AR
72662,25460,AR
72662,99999,AR
72663,99999,AR
72666,25460,AR
72668,99999,AR
72669,99999,AR
72670,25460,AR
72672,99999,AR
72675,99999,AR
72677,99999,AR
72679,99999,AR
72679,40780,AR
72680,99999,AR
72682,99999,AR
72682,25460,AR
72683,25460,AR
72685,99999,AR
72685,25460,AR
72686,99999,AR
72686,40780,AR
72687,99999,AR
72687,25460,AR
72701,22220,AR
72702,22220,AR
72703,22220,AR
72704,22220,AR
72711,22220,AR
72712,22220,AR
72713,22220,AR
72714,22220,AR
72715,22220,AR
72716,22220,AR
72717,22220,AR
72718,22220,AR
72719,22220,AR
72721,22220,AR
72721,99999,AR
72722,22220,AR
72727,22220,AR
72728,22220,AR
72729,22220,AR
72730,22220,AR
72732,22220,AR
72733,22220,AR
72734,22220,AR
72735,22220,AR
72736,22220,AR
72737,22220,AR
72738,22220,AR
72739,22220,AR
72740,22220,AR
72740,99999,AR
72741,22220,AR
72742,22220,AR
72742,25460,AR
72744,22220,AR
72745,22220,AR
72747,22220,AR
72749,22220,AR
72751,22220,AR
72752,22220,AR
72752,99999,AR
72753,22220,AR
72756,22220,AR
72757,22220,AR
72758,22220,AR
72760,22220,AR
72761,22220,AR
72762,22220,AR
72764,22220,AR
72765,22220,AR
72766,22220,AR
72768,22220,AR
72769,22220,AR
72770,22220,AR
72773,22220,AR
72774,22220,AR
72776,22220,AR
72801,40780,AR
72802,40780,AR
72811,40780,AR
72812,40780,AR
72820,99999,AR
72821,99999,AR
72823,40780,AR
72823,99999,AR
72824,40780,AR
72826,99999,AR
72827,40780,AR
72828,40780,AR
72829,40780,AR
72830,99999,AR
72832,99999,AR
72833,99999,AR
72833,40780,AR
72834,40780,AR
72834,99999,AR
72835,99999,AR
72837,40780,AR
72838,99999,AR
72838,40780,AR
72839,99999,AR
72839,40780,AR
72840,99999,AR
72841,40780,AR
72841,99999,AR
72842,40780,AR
72842,99999,AR
72843,40780,AR
72845,99999,AR
72846,99999,AR
72846,40780,AR
72847,99999,AR
72847,40780,AR
72851,99999,AR
72852,22220,AR
72852,99999,AR
72853,40780,AR
72853,30780,AR
72854,99999,AR
72855,99999,AR
72856,25460,AR
72856,40780,AR
72857,40780,AR
72857,30780,AR
72858,40780,AR
72860,40780,AR
72863,99999,AR
72865,99999,AR
72901,22900,AR
72902,22900,AR
72903,22900,AR
72904,22900,AR
72905,22900,AR
72906,22900,AR
72908,22900,AR
72913,22900,AR
72914,22900,AR
72916,22900,AR
72917,22900,AR
72918,22900,AR
72919,22900,AR
72921,22900,AR
72923,22900,AR
72926,99999,AR
72927,22900,AR
72927,99999,AR
72928,99999,AR
72930,99999,AR
72930,22900,AR
72932,22900,AR
72933,22900,AR
72933,99999,AR
72934,22900,AR
72935,22900,AR
72936,22900,AR
72937,22900,AR
72938,22900,AR
72940,22900,AR
72941,22900,AR
72943,40780,AR
72943,99999,AR
72944,99999,AR
72944,22900,AR
72945,22900,AR
72946,22900,AR
72946,99999,AR
72947,22900,AR
72947,99999,AR
72948,22220,AR
72948,22900,AR
72949,99999,AR
72950,99999,AR
72951,99999,AR
72952,22900,AR
72955,22900,AR
72956,22900,AR
72957,22900,AR
72958,99999,AR
72959,22220,AR
72959,99999,AR
72959,22900,AR
73001,99999,OK
73002,36420,OK
73003,36420,OK
73004,36420,OK
73005,99999,OK
73006,99999,OK
73006,30020,OK
73007,36420,OK
73008,36420,OK
73009,99999,OK
73010,36420,OK
73011,36420,OK
73011,99999,OK
73012,36420,OK
73013,36420,OK
73014,36420,OK
73015,48220,OK
73015,99999,OK
73016,36420,OK
73016,99999,OK
73017,30020,OK
73017,36420,OK
73017,99999,OK
73018,36420,OK
73019,36420,OK
73020,36420,OK
73021,48220,OK
73021,99999,OK
73022,36420,OK
73023,36420,OK
73024,48220,OK
73025,36420,OK
73026,36420,OK
73026,43060,OK
73027,36420,OK
73027,44660,OK
73028,99999,OK
73028,36420,OK
73029,99999,OK
73030,99999,OK
73030,11620,OK
73031,36420,OK
73032,99999,OK
73033,99999,OK
73034,36420,OK
73036,36420,OK
73038,99999,OK
73040,99999,OK
73040,36420,OK
73041,99999,OK
73041,48220,OK
73042,99999,OK
73043,99999,OK
73044,36420,OK
73045,36420,OK
73045,43060,OK
73047,99999,OK
73047,36420,OK
73048,99999,OK
73048,48220,OK
73049,36420,OK
73050,36420,OK
73051,36420,OK
73051,43060,OK
73052,36420,OK
73052,99999,OK
73053,99999,OK
73054,36420,OK
73055,20340,OK
73055,30020,OK
73055,36420,OK
73056,36420,OK
73056,21420,OK
73057,36420,OK
73057,99999,OK
73058,36420,OK
73059,36420,OK
73059,99999,OK
73061,46140,OK
73061,99999,OK
73062,48220,OK
73062,30020,OK
73062,99999,OK
73063,44660,OK
73063,36420,OK
73064,36420,OK
73065,36420,OK
73066,36420,OK
73067,36420,OK
73068,36420,OK
73069,36420,OK
73070,36420,OK
73071,36420,OK
73072,36420,OK
73073,99999,OK
73073,36420,OK
73073,21420,OK
73073,44660,OK
73074,99999,OK
73074,36420,OK
73075,99999,OK
73077,44660,OK
73077,99999,OK
73078,36420,OK
73078,99999,OK
73079,99999,OK
73079,36420,OK
73080,36420,OK
73082,36420,OK
73082,30020,OK
73083,36420,OK
73084,36420,OK
73085,36420,OK
73086,99999,OK
73089,36420,OK
73090,36420,OK
73092,99999,OK
73092,36420,OK
73093,36420,OK
73095,99999,OK
73095,36420,OK
73096,99999,OK
73096,48220,OK
73097,36420,OK
73098,99999,OK
73099,36420,OK
73101,36420,OK
73102,36420,OK
73103,36420,OK
73104,36420,OK
73105,36420,OK
73106,36420,OK
73107,36420,OK
73108,36420,OK
73109,36420,OK
73110,36420,OK
73111,36420,OK
73112,36420,OK
73113,36420,OK
73114,36420,OK
73115,36420,OK
73116,36420,OK
73117,36420,OK
73118,36420,OK
73119,36420,OK
73120,36420,OK
73121,36420,OK
73122,36420,OK
73123,36420,OK
73125,36420,OK
73127,36420,OK
73128,36420,OK
73129,36420,OK
73130,36420,OK
73131,36420,OK
73132,36420,OK
73134,36420,OK
73135,36420,OK
73136,36420,OK
73137,36420,OK
73139,36420,OK
73140,36420,OK
73141,36420,OK
73142,36420,OK
73143,36420,OK
73144,36420,OK
73145,36420,OK
73146,36420,OK
73147,36420,OK
73148,36420,OK
73149,36420,OK
73150,36420,OK
73151,36420,OK
73152,36420,OK
73153,36420,OK
73154,36420,OK
73155,36420,OK
73156,36420,OK
73157,36420,OK
73159,36420,OK
73160,36420,OK
73162,36420,OK
73165,36420,OK
73169,36420,OK
73170,36420,OK
73172,36420,OK
73173,36420,OK
73179,36420,OK
73184,36420,OK
73189,36420,OK
73190,36420,OK
73194,36420,OK
73195,36420,OK
73301,12420,TX
73401,11620,OK
73401,99999,OK
73402,11620,OK
73403,11620,OK
73425,20340,OK
73430,99999,OK
73432,99999,OK
73433,99999,OK
73433,11620,OK
73434,99999,OK
73434,20340,OK
73435,11620,OK
73436,11620,OK
73437,11620,OK
73438,11620,OK
73439,99999,OK
73440,99999,OK
73441,99999,OK
73442,20340,OK
73442,99999,OK
73443,11620,OK
73444,11620,OK
73444,99999,OK
73446,99999,OK
73446,11620,OK
73447,99999,OK
73448,99999,OK
73449,20460,OK
73450,99999,OK
73453,11620,OK
73453,99999,OK
73455,99999,OK
73456,99999,OK
73456,11620,OK
73458,11620,OK
73459,99999,OK
73460,99999,OK
73461,99999,OK
73463,11620,OK
73463,99999,OK
73481,20340,OK
73481,11620,OK
73487,11620,OK
73488,99999,OK
73488,11620,OK
73491,20340,OK
73501,30020,OK
73501,20340,OK
73502,30020,OK
73503,30020,OK
73505,30020,OK
73506,30020,OK
73507,30020,OK
73507,99999,OK
73520,99999,OK
73521,11060,OK
73522,11060,OK
73523,11060,OK
73526,99999,OK
73526,11060,OK
73527,30020,OK
73528,99999,OK
73528,30020,OK
73529,30020,OK
73529,20340,OK
73529,99999,OK
73530,99999,OK
73531,30020,OK
73532,11060,OK
73533,20340,OK
73534,20340,OK
73537,99999,OK
73537,11060,OK
73538,30020,OK
73539,11060,OK
73540,30020,OK
73541,30020,OK
73542,99999,OK
73543,30020,OK
73544,99999,OK
73546,99999,OK
73546,30020,OK
73547,99999,OK
73548,99999,OK
73549,11060,OK
73550,99999,OK
73551,99999,OK
73552,30020,OK
73552,99999,OK
73553,99999,OK
73554,99999,OK
73555,99999,OK
73556,11060,OK
73557,30020,OK
73559,99999,OK
73560,11060,OK
73562,30020,OK
73564,99999,OK
73565,99999,OK
73566,99999,OK
73567,30020,OK
73568,30020,OK
73569,99999,OK
73570,99999,OK
73571,99999,OK
73572,30020,OK
73573,20340,OK
73573,99999,OK
73601,48220,OK
73620,48220,OK
73622,48220,OK
73624,48220,OK
73625,48220,OK
73626,48220,OK
73627,21120,OK
73628,99999,OK
73632,48220,OK
73638,99999,OK
73639,48220,OK
73641,48220,OK
73642,99999,OK
73644,48220,OK
73644,21120,OK
73644,99999,OK
73645,21120,OK
73646,99999,OK
73646,48220,OK
73647,48220,OK
73650,99999,OK
73650,48220,OK
73651,48220,OK
73651,99999,OK
73654,99999,OK
73654,48220,OK
73655,99999,OK
73655,11060,OK
73655,48220,OK
73658,99999,OK
73659,99999,OK
73660,99999,OK
73661,48220,OK
73662,21120,OK
73662,99999,OK
73663,99999,OK
73664,48220,OK
73664,21120,OK
73666,99999,OK
73666,21120,OK
73667,99999,OK
73668,21120,OK
73669,99999,OK
73669,48220,OK
73673,21120,OK
73673,99999,OK
73701,21420,OK
73702,21420,OK
73703,99999,OK
73703,21420,OK
73705,21420,OK
73716,99999,OK
73717,99999,OK
73718,21420,OK
73718,99999,OK
73719,99999,OK
73720,21420,OK
73722,99999,OK
73724,99999,OK
73726,99999,OK
73727,21420,OK
73728,99999,OK
73729,99999,OK
73730,21420,OK
73731,99999,OK
73733,21420,OK
73734,99999,OK
73735,21420,OK
73736,21420,OK
73737,99999,OK
73738,21420,OK
73739,99999,OK
73739,21420,OK
73741,99999,OK
73742,21420,OK
73742,36420,OK
73742,99999,OK
73743,21420,OK
73744,99999,OK
73746,99999,OK
73747,99999,OK
73749,99999,OK
73750,99999,OK
73753,21420,OK
73754,99999,OK
73754,21420,OK
73755,99999,OK
73756,99999,OK
73757,21420,OK
73757,99999,OK
73758,99999,OK
73759,99999,OK
73760,99999,OK
73761,21420,OK
73761,99999,OK
73762,36420,OK
73762,99999,OK
73763,99999,OK
73764,99999,OK
73766,99999,OK
73768,99999,OK
73770,99999,OK
73771,99999,OK
73772,99999,OK
73773,21420,OK
73801,49260,OK
73802,49260,OK
73832,99999,OK
73834,99999,OK
73835,99999,OK
73838,99999,OK
73840,49260,OK
73840,99999,OK
73841,49260,OK
73842,99999,OK
73843,99999,OK
73844,99999,OK
73848,99999,OK
73851,99999,OK
73852,99999,OK
73852,49260,OK
73853,49260,OK
73855,99999,OK
73857,49260,OK
73858,99999,OK
73859,99999,OK
73860,99999,OK
73901,25100,OK
73931,99999,OK
73932,99999,OK
73933,99999,OK
73937,99999,OK
73938,99999,OK
73939,25100,OK
73942,25100,OK
73944,25100,OK
73945,25100,OK
73946,99999,OK
73947,99999,OK
73949,25100,OK
73950,99999,OK
73951,25100,OK
73960,99999,TX
74001,46140,OK
74002,46140,OK
74003,12780,OK
74003,46140,OK
74005,12780,OK
74006,12780,OK
74006,99999,OK
74008,46140,OK
74010,99999,OK
74010,46140,OK
74011,46140,OK
74012,46140,OK
74013,46140,OK
74014,46140,OK
74015,46140,OK
74016,46140,OK
74016,99999,OK
74017,46140,OK
74018,46140,OK
74019,46140,OK
74019,99999,OK
74020,46140,OK
74021,46140,OK
74021,12780,OK
74022,46140,OK
74022,12780,OK
74023,44660,OK
74023,46140,OK
74023,36420,OK
74026,36420,OK
74027,99999,OK
74028,36420,OK
74028,46140,OK
74029,12780,OK
74030,44660,OK
74030,46140,OK
74031,46140,OK
74032,44660,OK
74032,99999,OK
74032,46140,OK
74033,46140,OK
74034,46140,OK
74035,46140,OK
74036,99999,OK
74036,46140,OK
74037,46140,OK
74038,46140,OK
74039,46140,OK
74041,46140,OK
74042,99999,OK
74043,46140,OK
74044,46140,OK
74045,46140,OK
74045,44660,OK
74046,46140,OK
74047,46140,OK
74048,12780,OK
74048,99999,OK
74048,46140,OK
74050,46140,OK
74051,46140,OK
74051,12780,OK
74052,46140,OK
74053,46140,OK
74054,46140,OK
74055,46140,OK
74056,46140,OK
74058,46140,OK
74059,36420,OK
74059,44660,OK
74060,46140,OK
74061,12780,OK
74061,46140,OK
74062,44660,OK
74063,46140,OK
74066,46140,OK
74067,46140,OK
74068,46140,OK
74070,12780,OK
74070,46140,OK
74071,46140,OK
74072,99999,OK
74073,46140,OK
74074,44660,OK
74075,99999,OK
74075,44660,OK
74076,44660,OK
74077,44660,OK
74078,44660,OK
74079,36420,OK
74079,46140,OK
74079,99999,OK
74079,43060,OK
74080,12780,OK
74080,99999,OK
74080,46140,OK
74081,46140,OK
74082,12780,OK
74083,99999,OK
74083,12780,OK
74084,46140,OK
74085,44660,OK
74085,46140,OK
74101,46140,OK
74103,46140,OK
74104,46140,OK
74105,46140,OK
74106,46140,OK
74107,46140,OK
74108,46140,OK
74110,46140,OK
74112,46140,OK
74114,46140,OK
74115,46140,OK
74116,46140,OK
74117,46140,OK
74119,46140,OK
74120,46140,OK
74126,46140,OK
74127,46140,OK
74128,46140,OK
74129,46140,OK
74130,46140,OK
74131,46140,OK
74132,46140,OK
74133,46140,OK
74134,46140,OK
74135,46140,OK
74136,46140,OK
74137,46140,OK
74141,46140,OK
74145,46140,OK
74146,46140,OK
74147,46140,OK
74148,46140,OK
74149,46140,OK
74150,46140,OK
74152,46140,OK
74153,46140,OK
74155,46140,OK
74156,46140,OK
74157,46140,OK
74158,46140,OK
74159,46140,OK
74169,46140,OK
74170,46140,OK
74171,46140,OK
74172,46140,OK
74182,46140,OK
74186,46140,OK
74187,46140,OK
74192,46140,OK
74193,46140,OK
74301,99999,OK
74330,99999,OK
74331,99999,OK
74331,33060,OK
74332,99999,OK
74332,46140,OK
74333,99999,OK
74333,33060,OK
74335,33060,OK
74337,46140,OK
74337,99999,OK
74338,99999,OK
74339,33060,OK
74340,99999,OK
74342,99999,OK
74343,33060,OK
74343,99999,OK
74344,33060,OK
74344,99999,OK
74345,99999,OK
74346,99999,OK
74347,45140,OK
74347,99999,OK
74349,99999,OK
74350,99999,OK
74352,46140,OK
74352,99999,OK
74352,45140,OK
74354,99999,OK
74354,33060,OK
74358,33060,OK
74359,99999,OK
74359,45140,OK
74360,33060,OK
74361,99999,OK
74361,46140,OK
74363,33060,OK
74364,99999,OK
74364,45140,OK
74365,99999,OK
74366,99999,OK
74367,99999,OK
74368,99999,OK
74369,99999,OK
74370,33060,OK
74370,99999,OK
74401,34780,OK
74402,34780,OK
74403,46140,OK
74403,34780,OK
74421,46140,OK
74422,46140,OK
74422,34780,OK
74423,34780,OK
74425,32540,OK
74426,99999,OK
74427,45140,OK
74428,34780,OK
74428,46140,OK
74428,99999,OK
74429,46140,OK
74430,32540,OK
74431,46140,OK
74432,99999,OK
74432,32540,OK
74434,45140,OK
74434,34780,OK
74434,46140,OK
74435,34780,OK
74435,22900,OK
74436,34780,OK
74436,46140,OK
74437,46140,OK
74437,99999,OK
74438,99999,OK
74441,46140,OK
74441,99999,OK
74441,45140,OK
74442,32540,OK
74444,45140,OK
74445,46140,OK
74445,34780,OK
74445,99999,OK
74446,46140,OK
74447,46140,OK
74450,34780,OK
74450,99999,OK
74451,45140,OK
74452,45140,OK
74452,99999,OK
74454,46140,OK
74455,99999,OK
74455,34780,OK
74456,46140,OK
74457,45140,OK
74457,99999,OK
74458,46140,OK
74459,99999,OK
74460,46140,OK
74462,99999,OK
74462,32540,OK
74463,34780,OK
74464,45140,OK
74465,45140,OK
74467,46140,OK
74468,34780,OK
74469,34780,OK
74469,99999,OK
74470,34780,OK
74471,45140,OK
74472,99999,OK
74501,32540,OK
74502,32540,OK
74521,99999,OK
74522,32540,OK
74523,99999,OK
74525,99999,OK
74528,32540,OK
74529,32540,OK
74530,99999,OK
74531,99999,OK
74533,99999,OK
74534,99999,OK
74535,99999,OK
74536,32540,OK
74536,99999,OK
74538,99999,OK
74540,99999,OK
74543,99999,OK
74545,99999,OK
74546,32540,OK
74547,32540,OK
74547,99999,OK
74549,99999,OK
74552,99999,OK
74553,32540,OK
74553,99999,OK
74554,32540,OK
74555,99999,OK
74556,99999,OK
74557,99999,OK
74558,99999,OK
74559,99999,OK
74560,32540,OK
74560,99999,OK
74561,32540,OK
74561,99999,OK
74562,99999,OK
74563,99999,OK
74565,32540,OK
74567,99999,OK
74569,99999,OK
74570,99999,OK
74570,32540,OK
74571,99999,OK
74572,99999,OK
74572,10220,OK
74574,99999,OK
74576,32540,OK
74576,99999,OK
74577,99999,OK
74578,99999,OK
74578,32540,OK
74601,99999,OK
74601,38620,OK
74602,38620,OK
74604,46140,OK
74604,38620,OK
74630,99999,OK
74630,38620,OK
74630,21420,OK
74631,38620,OK
74632,38620,OK
74633,46140,OK
74636,99999,OK
74637,46140,OK
74640,99999,OK
74640,21420,OK
74641,38620,OK
74643,38620,OK
74643,99999,OK
74644,46140,OK
74644,99999,OK
74646,38620,OK
74646,99999,OK
74647,38620,OK
74650,46140,OK
74651,99999,OK
74652,46140,OK
74652,38620,OK
74653,38620,OK
74653,99999,OK
74701,20460,OK
74702,20460,OK
74720,20460,OK
74721,20460,OK
74722,99999,OK
74723,20460,OK
74724,99999,OK
74726,20460,OK
74727,99999,OK
74727,20460,OK
74728,99999,OK
74729,20460,OK
74729,99999,OK
74730,20460,OK
74731,20460,OK
74733,20460,OK
74734,99999,OK
74735,99999,OK
74736,99999,OK
74737,99999,OK
74738,99999,OK
74740,99999,OK
74741,20460,OK
74743,99999,OK
74745,99999,OK
74748,99999,OK
74748,20460,OK
74750,99999,OK
74752,99999,OK
74753,20460,OK
74754,99999,OK
74755,99999,OK
74756,99999,OK
74759,99999,OK
74760,99999,OK
74761,99999,OK
74764,99999,OK
74766,99999,OK
74801,43060,OK
74802,43060,OK
74804,99999,OK
74804,43060,OK
74820,10220,OK
74820,99999,OK
74821,10220,OK
74824,44660,OK
74824,36420,OK
74825,10220,OK
74825,99999,OK
74826,43060,OK
74827,99999,OK
74829,99999,OK
74830,99999,OK
74831,99999,OK
74831,10220,OK
74831,36420,OK
74832,36420,OK
74833,99999,OK
74834,36420,OK
74836,99999,OK
74837,99999,OK
74839,99999,OK
74840,43060,OK
74840,99999,OK
74842,10220,OK
74843,10220,OK
74844,10220,OK
74845,99999,OK
74848,99999,OK
74849,43060,OK
74849,99999,OK
74850,99999,OK
74851,36420,OK
74851,43060,OK
74852,36420,OK
74852,43060,OK
74854,99999,OK
74854,43060,OK
74855,36420,OK
74855,43060,OK
74856,99999,OK
74857,36420,OK
74857,43060,OK
74859,46140,OK
74859,99999,OK
74860,36420,OK
74860,99999,OK
74864,43060,OK
74864,99999,OK
74864,36420,OK
74865,10220,OK
74865,99999,OK
74866,43060,OK
74867,99999,OK
74868,99999,OK
74869,36420,OK
74871,10220,OK
74871,99999,OK
74872,36420,OK
74872,10220,OK
74872,99999,OK
74873,43060,OK
74875,36420,OK
74878,36420,OK
74878,43060,OK
74880,46140,OK
74880,99999,OK
74881,36420,OK
74883,99999,OK
74884,99999,OK
74901,99999,OK
74902,99999,OK
74930,99999,OK
74931,22900,OK
74931,99999,OK
74931,45140,OK
74932,99999,OK
74935,99999,OK
74936,22900,OK
74937,99999,OK
74939,99999,OK
74940,99999,OK
74941,99999,OK
74942,99999,OK
74943,99999,OK
74944,99999,OK
74945,22900,OK
74946,22900,OK
74947,99999,OK
74948,22900,OK
74949,99999,OK
74951,99999,OK
74953,99999,OK
74954,22900,OK
74955,22900,OK
74956,99999,OK
74957,99999,OK
74959,99999,OK
74960,45140,OK
74960,99999,OK
74962,45140,OK
74962,22900,OK
74963,99999,OK
74964,99999,OK
74965,99999,OK
74966,99999,OK
75001,19100,TX
75002,19100,TX
75006,19100,TX
75007,19100,TX
75009,19100,TX
75009,43300,TX
75010,19100,TX
75011,19100,TX
75013,19100,TX
75014,19100,TX
75015,19100,TX
75016,19100,TX
75017,19100,TX
75019,19100,TX
75020,43300,TX
75021,43300,TX
75022,19100,TX
75023,19100,TX
75024,19100,TX
75025,19100,TX
75026,19100,TX
75027,19100,TX
75028,19100,TX
75029,19100,TX
75030,19100,TX
75032,19100,TX
75033,19100,TX
75034,19100,TX
75035,19100,TX
75036,19100,TX
75038,19100,TX
75039,19100,TX
75040,19100,TX
75041,19100,TX
75042,19100,TX
75043,19100,TX
75044,19100,TX
75045,19100,TX
75046,19100,TX
75047,19100,TX
75048,19100,TX
75049,19100,TX
75050,19100,TX
75051,19100,TX
75052,19100,TX
75053,19100,TX
75054,19100,TX
75056,19100,TX
75057,19100,TX
75058,19100,TX
75058,43300,TX
75059,19100,TX
75060,19100,TX
75061,19100,TX
75062,19100,TX
75063,19100,TX
75065,19100,TX
75067,19100,TX
75068,19100,TX
75069,19100,TX
75070,19100,TX
75071,19100,TX
75072,19100,TX
75074,19100,TX
75075,19100,TX
75076,43300,TX
75077,19100,TX
75078,19100,TX
75080,19100,TX
75081,19100,TX
75082,19100,TX
75083,19100,TX
75085,19100,TX
75086,19100,TX
75087,19100,TX
75088,19100,TX
75089,19100,TX
75090,43300,TX
75091,43300,TX
75092,43300,TX
75093,19100,TX
75094,19100,TX
75097,19100,TX
75098,19100,TX
75099,19100,TX
75101,19100,TX
75102,18620,TX
75103,99999,TX
75104,19100,TX
75105,18620,TX
75106,19100,TX
75109,18620,TX
75110,18620,TX
75114,19100,TX
75115,19100,TX
75116,19100,TX
75117,99999,TX
75118,19100,TX
75119,18620,TX
75119,19100,TX
75121,19100,TX
75123,19100,TX
75124,11980,TX
75124,99999,TX
75125,19100,TX
75126,19100,TX
75127,99999,TX
75132,19100,TX
75134,19100,TX
75135,19100,TX
75137,19100,TX
75138,19100,TX
75140,99999,TX
75140,46340,TX
75141,19100,TX
75142,19100,TX
75143,19100,TX
75143,11980,TX
75144,18620,TX
75146,19100,TX
75147,19100,TX
75147,11980,TX
75147,99999,TX
75148,11980,TX
75149,19100,TX
75150,19100,TX
75151,18620,TX
75152,19100,TX
75153,18620,TX
75154,19100,TX
75155,18620,TX
75156,19100,TX
75156,11980,TX
75157,19100,TX
75158,19100,TX
75159,19100,TX
75160,19100,TX
75161,19100,TX
75163,11980,TX
75164,19100,TX
75165,19100,TX
75166,19100,TX
75167,19100,TX
75168,19100,TX
75169,99999,TX
75169,19100,TX
75172,19100,TX
75173,19100,TX
75180,19100,TX
75181,19100,TX
75182,19100,TX
75185,19100,TX
75187,19100,TX
75189,19100,TX
75201,19100,TX
75202,19100,TX
75203,19100,TX
75204,19100,TX
75205,19100,TX
75206,19100,TX
75207,19100,TX
75208,19100,TX
75209,19100,TX
75210,19100,TX
75211,19100,TX
75212,19100,TX
75214,19100,TX
75215,19100,TX
75216,19100,TX
75217,19100,TX
75218,19100,TX
75219,19100,TX
75220,19100,TX
75221,19100,TX
75222,19100,TX
75223,19100,TX
75224,19100,TX
75225,19100,TX
75226,19100,TX
75227,19100,TX
75228,19100,TX
75229,19100,TX
75230,19100,TX
75231,19100,TX
75232,19100,TX
75233,19100,TX
75234,19100,TX
75235,19100,TX
75236,19100,TX
75237,19100,TX
75238,19100,TX
75240,19100,TX
75241,19100,TX
75242,19100,TX
75243,19100,TX
75244,19100,TX
75246,19100,TX
75247,19100,TX
75248,19100,TX
75249,19100,TX
75250,19100,TX
75251,19100,TX
75252,19100,TX
75253,19100,TX
75254,19100,TX
75260,19100,TX
75261,19100,TX
75270,19100,TX
75287,19100,TX
75313,19100,TX
75315,19100,TX
75336,19100,TX
75339,19100,TX
75342,19100,TX
75354,19100,TX
75355,19100,TX
75356,19100,TX
75357,19100,TX
75360,19100,TX
75367,19100,TX
75370,19100,TX
75371,19100,TX
75372,19100,TX
75374,19100,TX
75376,19100,TX
75378,19100,TX
75379,19100,TX
75380,19100,TX
75381,19100,TX
75382,19100,TX
75390,19100,TX
75398,19100,TX
75401,19100,TX
75402,19100,TX
75403,19100,TX
75404,19100,TX
75407,19100,TX
75409,19100,TX
75410,99999,TX
75411,37580,TX
75412,37580,TX
75413,14300,TX
75414,14300,TX
75414,43300,TX
75415,99999,TX
75416,37580,TX
75417,37580,TX
75418,14300,TX
75420,44860,TX
75421,37580,TX
75422,44860,TX
75422,19100,TX
75423,14300,TX
75423,19100,TX
75424,14300,TX
75424,19100,TX
75425,37580,TX
75426,37580,TX
75428,19100,TX
75428,99999,TX
75431,99999,TX
75431,44860,TX
75432,99999,TX
75433,44860,TX
75433,19100,TX
75434,37580,TX
75435,37580,TX
75436,37580,TX
